Date,Total_event_runners,temperature,windspeed,precipitation,ave_run_time,best_time,worst_time
2013-02-23,355.0,0.0,32.4,0.0,25.630833333333335,18.22,38.75
2013-03-02,388.0,2.4,19.9,0.0,25.69731343283582,18.17,41.22
2013-03-09,398.0,7.6,8.0,0.0,25.826479591836733,17.43,41.68
2013-03-16,362.0,6.0,53.3,0.2,26.14441340782123,17.5,41.8
2013-03-23,241.0,2.3,37.2,0.0,24.982698412698415,17.63,41.12
2013-03-30,345.0,2.5,28.7,0.0,25.9640350877193,15.83,36.93
2013-04-06,409.0,3.8,27.0,0.0,26.046901408450704,16.1,41.7
2013-04-13,386.0,8.7,26.400000000000002,0.0,26.10686813186813,17.38,42.28
2013-04-20,320.0,6.4,19.2,0.0,26.165170454545454,17.6,42.75
2013-04-27,393.0,6.3,21.3,0.0,26.04890350877193,16.07,42.07
2013-05-04,368.0,10.6,33.8,0.0,26.461642512077297,17.37,42.38
2013-05-11,298.0,10.5,34.8,0.0,25.45465517241379,15.67,36.05
2013-05-18,329.0,10.9,13.9,0.0,26.139384615384618,15.52,41.52
2013-05-25,399.0,9.6,23.199999999999996,0.0,26.10942307692308,18.15,41.5
2013-06-01,341.0,12.8,21.9,0.0,26.348152173913046,15.32,41.33
2013-06-08,353.0,12.9,34.5,0.0,26.367853403141364,18.57,41.28
2013-06-15,363.0,13.4,39.79999999999999,0.0,26.160518867924527,17.42,43.75
2013-06-22,294.0,14.099999999999998,44.2,0.2,26.0881045751634,18.3,43.02
2013-06-29,394.0,15.0,17.9,0.0,26.399241071428573,17.37,48.1
2013-07-06,416.0,18.0,9.0,0.0,26.73767543859649,17.07,68.27
2013-07-13,391.0,18.3,8.4,0.0,27.040744186046513,17.2,66.03
2013-07-20,384.0,19.8,29.3,0.0,26.75557077625571,17.02,42.7
2013-07-27,367.0,19.6,8.7,0.0,26.5288785046729,16.97,40.0
2013-08-03,394.0,17.4,33.0,0.0,25.81285714285714,15.43,44.97
2013-08-10,378.0,16.9,11.3,0.0,26.455701357466065,15.6,41.48
2013-08-17,386.0,17.2,29.1,0.0,25.891479820627804,16.48,41.37
2013-08-24,329.0,17.2,21.3,0.0,25.86247311827957,16.93,40.02
2013-08-31,366.0,15.2,27.8,0.0,25.919732142857146,18.4,38.82
2013-09-07,431.0,14.1,32.7,0.1,26.451176470588237,16.0,43.7
2013-09-14,387.0,12.0,25.0,0.0,26.062605042016806,16.98,42.2
2013-09-21,391.0,15.4,18.3,0.0,25.403531914893616,16.57,41.23
2013-09-28,347.0,15.6,33.0,0.0,25.804921465968587,16.85,43.52
2013-10-05,410.0,15.3,15.8,0.0,25.855809128630707,16.65,41.1
2013-10-12,399.0,10.2,25.5,0.0,26.107834645669293,16.72,39.22
2013-10-19,390.0,16.2,30.1,0.0,26.25423728813559,15.72,42.57
2013-10-26,350.0,15.4,50.6,0.3,25.78586046511628,16.52,40.87
2013-11-02,405.0,11.7,21.1,0.0,25.54419213973799,15.6,43.0
2013-11-09,399.0,8.6,28.9,0.2,25.68574561403509,16.6,40.52
2013-11-16,307.0,4.4,7.4,0.0,25.84077380952381,18.38,38.68
2013-11-23,350.0,3.9,32.2,0.0,26.508476190476188,16.92,45.13
2013-11-30,368.0,5.2,34.2,0.0,25.999414414414414,16.55,42.27
2013-12-07,305.0,6.200000000000001,18.6,0.0,25.807134831460676,16.6,42.87
2013-12-14,314.0,7.5,24.3,0.0,26.1463687150838,18.23,40.8
2013-12-21,199.0,10.0,53.3,1.6,24.365504587155964,16.17,37.83
2013-12-25,253.0,6.400000000000001,41.0,0.20000000000000004,26.2434375,16.42,38.52
2013-12-28,311.0,6.7,32.1,0.0,25.775209580838325,17.27,41.07
2014-01-04,312.0,9.1,50.2,0.9,26.2437037037037,18.12,43.92
2014-01-11,485.0,6.4,28.2,0.0,26.42179775280899,17.18,43.03
2014-01-18,492.0,8.1,36.8,0.3,26.82163636363636,17.17,46.8
2014-01-25,396.0,8.2,17.3,0.0,26.226837606837606,17.03,43.62
2014-02-01,394.0,5.1,48.4,0.2,26.065309734513274,17.03,44.08
2014-02-08,359.0,7.400000000000001,54.0,0.20000000000000004,26.424884792626727,16.88,42.78
2014-02-15,225.0,7.8,60.1,0.2,26.30435114503817,18.35,37.45
2014-02-22,379.0,6.599999999999999,23.7,0.0,26.107594339622644,16.88,43.37
2014-03-01,357.0,3.8,15.1,0.0,26.522087378640776,17.08,47.83
2014-03-08,475.0,7.9,28.8,0.0,26.400784313725488,16.63,42.45
2014-03-15,464.0,9.1,22.5,0.0,26.67381679389313,16.57,46.25
2014-03-22,384.0,6.5,35.8,0.0,26.55958139534884,16.7,46.05
2014-03-29,464.0,10.8,27.5,0.0,26.35040590405904,15.38,46.37
2014-04-05,333.0,9.8,20.6,0.0,26.4164,18.07,37.33
2014-04-12,420.0,10.6,13.4,0.0,26.58309090909091,16.27,42.48
2014-04-19,487.0,8.8,30.0,0.0,26.236966292134834,16.8,44.38
2014-04-26,417.0,10.6,32.1,0.1,26.329156118143462,16.75,41.62
2014-05-03,432.0,8.2,18.8,0.0,25.80004166666667,17.65,39.42
2014-05-10,347.0,12.4,42.7,0.2,26.474292682926826,16.5,42.93
2014-05-17,445.0,15.4,5.2,0.0,26.3372030651341,16.88,41.2
2014-05-24,390.0,12.3,32.2,0.0,26.415339366515838,16.33,39.3
2014-05-31,485.0,14.1,9.4,0.0,27.2588122605364,16.65,41.12
2014-06-07,405.0,17.1,25.4,0.7,27.173562231759654,17.5,45.58
2014-06-14,441.0,17.8,10.6,0.0,26.557871485943775,16.48,39.23
2014-06-21,468.0,16.9,14.1,0.0,26.83972222222222,18.25,43.78
2014-06-28,375.0,15.7,15.5,0.0,26.03905472636816,16.42,43.0
2014-07-05,333.0,17.1,36.9,0.0,26.04767441860465,16.4,40.95
2014-07-12,453.0,17.8,3.8,0.0,26.469749999999998,17.33,48.03
2014-07-19,345.0,20.7,11.0,0.0,26.550628019323675,16.22,46.45
2014-07-26,397.0,21.0,14.5,0.0,27.22956896551724,16.35,45.88
2014-08-02,505.0,18.2,21.0,0.0,26.903724696356278,17.33,45.53
2014-08-09,424.0,17.5,30.4,0.0,26.989063829787234,16.4,44.88
2014-08-16,397.0,16.0,14.5,0.0,25.9068778280543,16.5,42.3
2014-08-23,383.0,14.099999999999998,18.1,0.0,26.048434343434344,17.37,43.35
2014-08-30,410.0,16.8,30.6,0.0,26.260393013100437,17.33,46.8
2014-09-06,427.0,18.0,1.8,0.0,26.338542510121457,17.27,43.97
2014-09-13,481.0,17.0,24.8,0.0,26.974490566037733,18.32,53.08
2014-09-20,464.0,17.2,11.8,0.0,26.689160583941607,18.35,48.23
2014-09-27,406.0,17.2,5.7,0.0,26.814808510638297,18.4,48.02
2014-10-04,450.0,17.3,30.2,0.0,26.175485074626863,17.02,43.6
2014-10-11,378.0,13.6,21.1,0.5,25.822499999999998,17.45,44.42
2014-10-18,459.0,17.9,37.4,0.0,26.3189010989011,17.95,41.03
2014-10-25,480.0,12.6,22.6,0.0,26.334790874524714,17.33,46.4
2014-11-01,518.0,15.0,23.6,0.0,26.414966216216214,17.28,56.47
2014-11-08,517.0,11.8,47.5,0.4,26.19288256227758,15.32,45.38
2014-11-15,370.0,10.900000000000002,15.5,0.0,26.73951923076923,18.02,41.07
2014-11-22,431.0,12.6,17.9,0.6,26.119597069597067,18.1,44.22
2014-11-29,437.0,10.7,21.9,0.0,25.866482213438736,16.55,40.37
2014-12-06,397.0,0.9,24.7,0.0,25.585454545454546,16.98,38.92
2014-12-13,338.0,2.4,14.8,0.0,25.728711340206186,17.85,43.65
2014-12-20,383.0,6.7,37.1,0.0,25.65490099009901,16.47,46.33
2014-12-27,285.0,3.2,48.4,0.0,27.11957446808511,18.73,45.2
2015-01-03,275.0,6.9,26.6,1.7,26.466666666666665,17.32,43.38
2015-01-10,462.0,11.4,58.4,0.0,26.526129032258062,17.47,40.72
2015-01-17,533.0,3.5,28.299999999999997,0.0,26.736415094339623,17.47,44.47
2015-01-24,493.0,2.9,30.9,0.0,26.741766917293234,17.57,45.35
2015-01-31,434.0,1.4,29.5,0.5,26.82693181818182,17.77,44.37
2015-02-07,429.0,2.5,35.1,0.0,26.856866952789698,17.88,45.37
2015-02-14,423.0,6.0,12.9,0.2,26.846349809885933,17.67,44.73
2015-02-21,384.0,2.3,26.1,0.2,27.096799999999998,17.62,45.97
2015-02-28,396.0,6.8,40.3,0.3,26.731428571428573,17.12,41.97
2015-03-07,505.0,8.5,31.1,0.0,26.43814035087719,17.3,40.62
2015-03-14,511.0,5.3,28.799999999999997,0.0,26.36520134228188,16.77,40.5
2015-03-21,488.0,7.6,22.1,0.0,26.92578358208955,17.78,42.53
2015-03-28,446.0,9.8,35.8,0.0,26.096762295081966,15.7,46.37
2015-04-04,440.0,8.2,30.2,0.0,26.575584415584416,16.52,41.23
2015-04-11,373.0,10.1,39.8,0.4,26.1923,17.9,39.15
2015-04-18,505.0,9.5,35.4,0.0,26.737162629757787,16.13,44.62
2015-04-25,415.0,10.8,26.6,0.1,26.317457627118646,15.95,41.45
2015-05-02,446.0,9.6,28.8,0.0,26.04048387096774,16.1,41.15
2015-05-09,485.0,11.7,40.9,0.0,26.26343537414966,16.15,41.33
2015-05-16,468.0,14.0,24.5,0.0,26.627837837837838,17.95,41.07
2015-05-23,499.0,15.1,12.0,0.0,26.760305084745763,15.35,44.85
2015-05-30,499.0,12.2,21.7,0.0,26.384740740740742,16.2,42.08
2015-06-06,513.0,13.6,27.7,0.0,27.01618556701031,18.08,39.48
2015-06-13,527.0,14.400000000000002,35.5,0.0,26.401408934707906,16.2,37.65
2015-06-20,461.0,14.4,11.5,0.0,26.291417322834647,17.37,46.05
2015-06-27,486.0,16.9,23.6,0.0,26.627254901960782,16.38,49.85
2015-07-04,447.0,19.3,26.9,0.0,26.247130044843047,17.55,45.52
2015-07-11,415.0,18.9,21.0,0.0,26.561327800829876,16.72,41.6
2015-07-18,372.0,16.4,13.800000000000002,0.0,26.535945945945944,17.98,45.37
2015-07-25,427.0,14.9,33.1,0.0,26.177452830188678,15.73,46.43
2015-08-01,457.0,15.400000000000002,5.6,0.0,25.581220657276997,15.55,39.82
2015-08-08,373.0,17.4,13.2,0.0,26.261658031088082,16.42,39.32
2015-08-15,341.0,15.6,16.1,0.0,26.522485875706213,18.1,45.25
2015-08-22,357.0,20.7,21.3,0.0,26.608672985781993,16.7,42.28
2015-08-29,408.0,17.4,13.2,0.0,26.56260663507109,16.9,44.87
2015-09-05,493.0,13.8,17.2,0.0,26.66595041322314,16.87,43.82
2015-09-12,454.0,16.2,36.7,0.0,26.25966417910448,16.7,39.38
2015-09-19,427.0,13.4,18.5,0.0,26.63734439834025,16.63,45.1
2015-09-26,437.0,13.0,16.1,0.0,26.433968253968253,17.72,41.97
2015-10-03,462.0,11.3,11.5,0.0,26.40610909090909,16.85,41.87
2015-10-10,439.0,13.2,24.8,0.0,26.39143442622951,16.75,43.02
2015-10-17,420.0,10.8,31.0,0.0,26.801260162601626,15.53,44.4
2015-10-24,390.0,13.5,27.2,0.0,26.603679653679652,16.88,46.63
2015-10-31,523.0,11.8,20.4,0.0,26.905935251798564,16.78,47.43
2015-11-07,400.0,15.9,43.2,0.0,26.41207627118644,16.97,42.57
2015-11-14,392.0,10.4,33.5,0.3,26.564273127753303,17.72,40.35
2015-11-21,317.0,3.5,49.8,0.8,26.891731843575418,17.32,41.0
2015-11-28,372.0,6.1,35.1,0.0,26.534823008849557,17.47,41.13
2015-12-05,294.0,11.0,50.7,0.0,26.452865168539326,17.85,38.58
2015-12-12,310.0,9.9,27.9,0.0,26.138602150537633,18.28,42.43
2015-12-19,397.0,13.5,36.0,0.0,25.83924778761062,16.27,41.15
2015-12-26,354.0,13.0,45.0,0.09999999999999999,26.39377245508982,16.73,41.62
2016-01-01,376.0,5.9,29.8,0.0,27.259047619047617,17.03,45.53
2016-01-02,311.0,10.2,49.4,0.09999999999999999,27.111758241758242,17.15,41.98
2016-01-09,581.0,9.0,35.8,0.0,27.203354430379747,18.28,41.72
2016-01-16,492.0,0.4,24.2,0.0,26.86394160583942,18.17,40.15
2016-01-23,483.0,7.2,18.2,0.0,27.273985239852397,18.3,47.08
2016-01-30,432.0,7.4,35.5,0.7,26.510323886639675,16.7,40.6
2016-02-06,427.0,9.7,46.0,0.1,26.910666666666668,18.0,45.27
2016-02-13,311.0,4.1,41.7,1.0,26.69943181818182,18.15,42.75
2016-02-20,426.0,8.9,37.6,0.0,26.76231707317073,16.45,47.52
2016-02-27,365.0,4.1,35.6,0.0,27.14105,18.43,43.57
2016-03-05,403.0,2.3,26.3,0.0,27.12044176706827,16.83,43.53
2016-03-12,470.0,4.1,13.0,0.0,26.717985074626867,16.47,41.47
2016-03-19,427.0,6.1,29.1,0.0,27.052307692307693,17.6,43.38
2016-03-26,432.0,8.4,42.5,0.2,27.051203319502076,16.52,42.93
2016-04-02,395.0,9.0,22.1,0.0,27.27794258373206,18.2,44.62
2016-04-09,352.0,7.9,19.4,0.1,26.714484536082473,17.82,41.85
2016-04-16,370.0,6.5,17.9,0.0,27.020190476190475,16.38,47.78
2016-04-23,416.0,6.9,29.3,0.0,26.576138211382112,16.53,42.02
2016-04-30,432.0,7.8,14.7,0.0,26.250869565217393,15.97,53.85
2016-05-07,387.0,14.7,11.8,0.0,26.555305164319247,17.9,43.38
2016-05-14,466.0,8.9,21.3,0.0,26.34614785992218,16.53,42.43
2016-05-21,415.0,13.2,29.4,0.0,26.824872881355933,15.5,43.2
2016-06-04,316.0,14.2,8.9,0.0,26.730923913043476,19.27,42.3
2016-06-11,419.0,16.9,3.1,0.0,26.906936936936937,17.73,48.15
2016-06-18,371.0,15.1,12.0,0.0,26.72701754385965,17.8,46.03
2016-06-25,344.0,15.5,15.6,0.0,26.305608465608465,17.95,37.18
2016-07-02,475.0,14.5,33.9,0.0,26.783684210526317,16.98,48.25
2016-07-09,348.0,17.2,28.600000000000005,0.0,26.633663366336634,17.23,40.0
2016-07-16,309.0,18.8,18.6,0.0,27.339947368421054,18.75,49.4
2016-07-23,334.0,20.0,8.8,0.0,26.908720379146917,17.1,46.02
2016-07-30,416.0,18.1,9.5,0.0,26.378544600938966,16.78,44.98
2016-08-06,443.0,18.1,10.0,0.0,26.960049261083746,15.92,47.37
2016-08-13,331.0,18.6,19.7,0.0,26.549689119170985,18.03,41.73
2016-08-20,331.0,16.4,44.5,0.2,26.601491712707183,18.43,39.88
2016-08-27,312.0,21.2,24.3,0.0,27.235862068965517,16.67,46.37
2016-09-03,435.0,16.9,19.4,0.0,27.269141630901288,18.35,43.67
2016-09-10,381.0,18.5,31.8,0.0,27.21677570093458,16.65,42.47
2016-09-17,344.0,14.1,34.2,0.7,26.364656084656087,17.75,36.65
2016-09-24,359.0,18.2,28.5,0.0,26.59809523809524,18.3,44.7
2016-10-01,313.0,13.2,30.6,0.4,26.181650485436894,18.25,38.85
2016-10-08,391.0,12.7,18.2,0.0,26.46120535714286,17.8,40.85
2016-10-15,316.0,13.4,31.1,0.1,26.824170854271358,17.93,43.5
2016-10-22,365.0,9.3,20.8,0.0,26.677587719298245,17.33,41.67
2016-10-29,351.0,14.0,8.2,0.0,26.32036529680365,16.9,45.48
2016-11-05,407.0,5.3,26.1,0.0,26.413516949152545,15.92,42.78
2016-11-12,220.0,9.6,41.9,1.3,26.603157894736842,18.55,45.15
2016-11-19,288.0,5.0,24.9,0.0,26.84783783783784,18.8,44.02
2016-11-26,351.0,5.799999999999999,25.6,0.0,26.552906403940884,17.0,42.5
2016-12-03,312.0,5.6,33.6,0.0,26.139574468085105,18.2,41.78
2016-12-10,336.0,12.0,27.4,0.0,25.60891304347826,17.25,42.6
2016-12-17,367.0,6.2,4.1,0.0,26.16648514851485,16.45,41.55
2016-12-24,442.0,7.7,36.2,0.0,26.071981566820277,16.9,37.73
2016-12-31,390.0,7.2,9.4,0.0,26.567399103139014,17.35,43.33
2017-01-01,418.0,9.2,22.0,0.0,28.39858490566038,17.67,55.95
2017-01-07,439.0,7.1,11.8,0.0,27.254980988593157,17.22,59.93
2017-01-14,475.0,2.0,20.8,0.0,27.164264150943396,17.12,60.5
2017-01-21,425.0,-0.2,12.9,0.0,27.172310756972113,18.12,57.17
2017-01-28,398.0,7.1,27.6,0.0,27.680464135021097,17.13,57.6
2017-02-04,381.0,5.7,5.5,1.4,26.97421524663677,17.22,49.53
2017-02-11,306.0,0.6,19.1,0.0,26.877668393782386,17.25,44.65
2017-02-18,444.0,7.9,10.9,0.0,27.091166666666666,16.77,43.35
2017-02-25,334.0,8.0,29.5,0.0,27.214202898550724,16.9,42.57
2017-03-04,399.0,8.6,12.1,0.0,27.31366379310345,16.88,48.5
2017-03-11,365.0,9.699999999999998,12.4,0.0,27.43572072072072,16.67,44.33
2017-03-18,438.0,12.8,29.5,0.0,27.598962962962965,16.6,56.82
2017-03-25,434.0,10.2,26.3,0.0,27.524439834024896,16.75,56.48
2017-04-01,423.0,10.4,19.1,0.1,27.06616935483871,16.35,44.55
2017-04-08,383.0,11.699999999999998,10.9,0.0,26.842326732673264,16.43,47.85
2017-04-15,420.0,11.4,19.9,0.0,27.997058823529414,17.77,57.05
2017-04-22,451.0,12.2,15.9,0.0,27.675708661417325,16.55,44.42
2017-04-29,485.0,11.1,12.6,0.0,28.048979591836734,16.3,75.12
2017-05-06,633.0,13.8,23.3,0.0,27.882058823529412,16.3,77.37
2017-05-13,446.0,13.2,22.9,0.0,27.6589453125,17.93,51.72
2017-05-20,454.0,12.6,21.4,0.0,27.766666666666666,17.75,55.88
2017-05-27,371.0,17.0,26.5,0.0,28.586543778801843,16.72,59.28
2017-06-03,373.0,14.4,15.0,0.0,27.55476793248945,18.55,51.82
2017-06-10,400.0,16.3,21.1,0.0,27.789036144578315,16.38,47.3
2017-06-17,385.0,20.9,3.9,0.0,28.928969957081545,18.42,63.38
2017-06-24,361.0,17.6,25.8,0.0,28.37031390134529,16.53,61.52
2017-07-01,500.0,16.3,17.1,0.0,28.49177685950413,16.67,55.23
2017-07-08,373.0,20.3,6.5,0.0,28.292369668246444,16.62,48.75
2017-07-15,356.0,17.2,18.4,0.0,28.032924528301884,16.83,51.6
2017-07-22,451.0,16.7,24.2,0.1,27.491612903225807,16.3,59.98
2017-07-29,385.0,17.6,19.0,0.0,26.62855072463768,16.92,50.52
2017-08-05,477.0,17.8,7.9,0.0,27.06507692307692,18.8,44.1
2017-08-12,388.0,18.5,17.0,0.0,27.503139013452913,17.62,46.67
2017-08-19,379.0,16.3,18.7,0.0,27.279170305676857,17.07,49.67
2017-08-26,327.0,19.3,8.0,0.0,27.55932291666667,16.9,45.13
2017-09-02,441.0,16.1,7.1,0.0,27.700198412698413,16.88,56.93
2017-09-09,423.0,14.2,14.0,0.0,27.687125984251967,16.75,43.68
2017-09-16,366.0,12.4,10.300000000000002,0.0,27.352764976958525,16.9,46.42
2017-09-23,392.0,16.0,15.5,0.0,27.609508928571426,16.65,47.0
2017-09-30,438.0,15.0,15.8,0.0,27.74059523809524,16.72,55.87
2017-10-07,378.0,15.5,32.3,0.0,26.904579439252338,17.47,44.2
2017-10-14,417.0,16.4,19.7,0.0,27.265307017543858,16.62,43.67
2017-10-28,372.0,9.300000000000002,17.6,0.0,27.400396475770926,17.08,45.83
2017-11-04,461.0,13.7,19.2,0.2,27.365714285714287,15.3,47.83
2017-11-11,384.0,12.0,20.600000000000005,0.10000000000000002,27.388294930875578,16.63,46.92
2017-11-18,411.0,7.2,15.9,0.0,27.303372549019606,16.53,44.17
2017-11-25,466.0,2.3,17.1,0.0,26.89163346613546,16.77,45.88
2017-12-02,399.0,2.8,12.1,0.0,26.700465116279073,16.88,48.63
2017-12-09,300.0,0.0,16.2,0.0,27.147345679012346,17.33,51.42
2017-12-16,375.0,0.7,19.7,0.0,27.30458762886598,17.02,42.58
2017-12-23,388.0,9.4,15.2,0.0,27.32131067961165,16.07,43.68
2017-12-30,398.0,12.0,32.9,0.0,27.750424528301888,17.07,53.63
2018-01-01,496.0,7.8,26.899999999999995,0.3,28.691287128712872,17.17,54.07
2018-01-06,601.0,4.0,17.6,0.0,27.968213058419245,17.12,54.98
2018-01-13,485.0,6.9,23.0,0.0,27.711486988847586,17.08,49.37
2018-01-20,396.0,6.5,16.1,0.4,27.44233644859813,18.33,48.4
2018-01-27,502.0,7.8,21.7,0.0,27.418823529411764,17.05,50.82
2018-02-03,501.0,3.3,4.4,0.3,28.466988416988418,18.35,55.7
2018-02-10,386.0,6.3,20.1,0.0,27.688616071428573,16.93,43.37
2018-02-17,429.0,4.5,7.9,0.0,27.24372,18.18,56.87
2018-02-24,397.0,0.3,20.6,0.0,27.526008968609865,17.8,43.22
2018-03-03,289.0,3.6,21.1,0.0,27.228074534161493,18.37,44.35
2018-03-10,394.0,10.3,20.3,0.3,27.78008695652174,16.78,47.25
2018-03-17,400.0,2.0,32.2,0.0,28.279647577092508,17.13,45.87
2018-03-24,415.0,7.7,8.7,0.1,27.86878260869565,16.85,47.43
2018-03-31,476.0,5.9,17.3,0.0,28.095805084745763,16.78,45.8
2018-04-07,376.0,11.5,22.1,0.4,28.239534883720932,18.63,43.52
2018-04-14,396.0,9.5,4.7,0.0,28.18532663316583,17.9,59.42
2018-04-21,453.0,16.4,13.1,0.0,28.581673151750973,17.88,45.3
2018-04-28,451.0,9.1,15.1,0.0,27.56203007518797,16.5,46.02
2018-05-05,475.0,15.8,13.2,0.0,27.79427046263345,17.55,44.82
2018-05-12,512.0,11.9,8.9,0.0,27.824980988593158,17.73,61.88
